video_id,upload_days,title,description,tags,duration,subscriber_count,view22,like_22,comment_22,view_inc_23,view_inc_24_noon,view_inc_24_night,view_inc_25_noon,view_inc_25_night,like_inc_23,like_inc_24_noon,like_inc_24_night,like_inc_25_noon,like_inc_25_night,comment_inc_23,comment_inc_24_noon,comment_inc_24_night,comment_inc_25_noon,comment_inc_25_night,like_26,comment_26,view_26
LLiRxOpKWcg,2806,0,1,2,2.7666667,3210000,3651261,6437,123,22466,38704,18870,16316,9493,47,74,33,31,17,0,0,0,0,0,6667,123,3765447
IoWzhUtbS2U,125,0,0,0,86.05,393000,578,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,578
cFuRKFuaK4Q,354,0,0,0,88.38333,0,77041,576,28,665,474,122,174,131,4,1,3,2,0,0,0,0,0,0,592,28,79033
PyNyE3ipfg0,74,3,50,21,65.5,100000,8201,145,12,8,8,3,3,1,0,0,0,0,0,0,0,0,0,0,145,12,8226
UzhG7dE81Lk,3184,0,0,0,0.68333334,8220000,62068,976,108,3,7,3,0,2,0,0,0,0,0,0,0,0,0,0,976,108,62087
xrqp5CfYzV4,101,3,6,21,56.433334,0,4145,47,8,11,13,7,3,3,1,0,0,0,0,0,0,0,0,0,48,8,4183
B6LOSPNR4fY,7,2,10,13,38.35,393000,2298,33,1,394,113,31,11,26,4,0,0,0,0,0,0,0,0,0,37,1,2892
XUQridwj4A8,88,2,4,16,233.23334,0,2755,25,5,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,25,5,2764
pMpwAdbvbWM,457,0,0,0,7.633333,297000,58747,1045,62,160,121,58,49,36,4,3,1,1,0,0,0,0,0,0,1054,62,59287
6iJPm_ucOKk,1114,1,14,12,66.03333,1710000,184950,690,31,896,1074,717,630,460,2,7,2,6,2,0,1,0,0,0,711,32,189031
rIKOK8zmbco,4461,0,0,0,3.6666667,3210000,4559290,10510,665,147,177,113,58,64,2,1,1,0,0,0,0,0,0,0,10515,665,4559988
vk5ZPcO7p4o,102,0,0,0,78.28333,393000,421,15,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,427
YmCdg4wsNp4,397,1,8,4,2.4833333,1710000,97486,777,50,2537,2189,587,864,269,20,15,6,4,1,2,0,0,0,0,829,52,104613
X986dthrhaQ,1936,0,0,0,3.7666667,52400,144150,1780,129,1865,3533,1765,1746,1477,22,35,21,33,13,0,3,1,3,0,1935,136,156499
XI2BBYbWpFQ,166,0,0,0,547.1,393000,894,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,895
UUH4juA4ATw,271,0,0,0,483.08334,3410000,22296,1412,12,5,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,1411,12,22307
JfsINTaATxs,1594,0,0,0,1.5166667,1710000,52212,151,0,15,15,5,3,3,0,0,0,0,0,0,0,0,0,0,151,0,52263
zxbCg32543I,1612,0,0,0,3.0666666,3210000,358600,5578,193,87,90,41,25,25,1,2,0,0,0,0,0,0,0,0,5583,193,358912
OunsPVywshg,352,0,0,0,77.73333,100000,589,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,589
rFm81jL07qM,60,0,0,0,3.35,297000,33967,1757,165,374,256,97,113,84,15,8,0,7,3,0,1,0,0,0,1799,166,35099
cfkR5_Dtf28,62,0,0,0,0.3,50700000,15576775,481612,2111,1500,1417,474,613,451,34,25,12,10,16,0,-2,1,-1,0,481745,2111,15582336
rnPi6JXuaVs,130,0,0,0,549.8333,393000,2732,43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,3,2733
l3PVqVjF8KY,1299,0,0,0,213.26666,3410000,3585091,34101,550,2662,2845,854,1025,781,27,19,1,9,5,0,0,0,1,0,34179,551,3595394
KJ5eNdtDA58,2404,0,0,0,0.8333333,8220000,54739,1077,116,10,9,5,4,2,0,0,1,0,0,0,0,0,0,0,1080,116,54782
g-Ns3G_yuoE,36,0,2,0,50.133335,0,69097,1506,16,898,645,197,347,110,19,12,1,7,3,0,0,0,1,0,1553,17,71828
3nFPO9Qr8ag,719,0,0,0,241.56667,3410000,373627,4349,67,14,9,2,5,1,0,0,-1,0,0,0,0,0,0,0,4349,67,373676
jnkjrsgXuk8,1094,2,32,18,67.51667,100000,5618,52,1,19,21,9,18,2,0,0,0,1,0,0,0,0,0,0,53,1,5691
6ejdEewcouk,4,3,12,13,63.433334,393000,728,35,3,1564,1225,427,365,269,15,11,5,2,2,0,0,0,1,0,73,4,4864
Gk7eA5aD80c,97,3,55,21,61.216667,100000,37724,402,21,5,11,5,6,0,0,0,0,0,0,0,0,0,0,0,402,21,37753
T-tuoXhF0KE,730,0,0,0,241.48334,3410000,198607,1733,22,12,8,3,3,3,1,0,0,0,0,0,0,0,0,0,1734,22,198640
nFlQrwYYcfg,3536,0,0,0,3.1166666,8220000,129454,800,193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,193,129459
rdU6wDzG6nk,78,2,4,21,62.033333,0,219661,911,18,30025,62155,9052,11979,6345,115,250,6,48,16,3,1,1,0,0,1377,23,350337
hm26A0PEjCA,15,2,11,15,71.36667,393000,4160,52,5,93,55,25,18,6,-1,0,1,0,0,0,0,0,0,0,52,5,4384
Ll-cNbWUP6M,894,0,0,0,3.0166667,50700000,665035,11255,454,28,39,17,15,15,-1,1,1,-1,0,0,0,0,0,0,11256,454,665177
Wiy8icSKKQs,1775,0,0,0,27.183332,37500000,197824489,427672,0,100108,96958,23306,43605,21339,297,281,77,187,40,0,0,0,0,0,428724,0,198169696
41c30rDfGWI,2903,0,0,0,1.2166667,1710000,47199,19,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,19,0,47211
JJkNH5I2EKU,5,2,4,0,56.666668,0,37766,640,52,19002,31134,9925,14263,3101,271,405,137,151,30,26,23,4,3,2,1746,112,124706
v1vU5Gu4BFw,62,0,0,0,0.23333333,50700000,100031528,2932882,18071,12922,11527,3706,5038,3914,315,255,97,152,107,4,-1,3,2,6,2934125,18080,100079265
QwmkfqKdFeo,2370,0,0,0,2.1,37500000,290013901,277588,0,41384,46230,17936,19035,14542,61,78,31,35,24,0,0,0,0,0,277880,0,290185515
drYvUR6jCk0,53,2,2,7,35.383335,0,2992652,86708,718,128978,228074,74358,99407,17314,1955,2824,1203,1039,137,16,37,18,11,1,94556,806,3598263
ZMi6QqimhsQ,59,2,7,21,68.61667,0,53205,284,10,644,384,89,128,109,1,1,1,-1,0,0,0,0,0,0,286,10,54717
8ZyrkdLSrWQ,524,0,0,0,65.03333,100000,794,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,795
AgM61dG9_oI,4979,0,0,0,0.6666667,3210000,559641,306,31,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,306,31,559647
LtBtXKvrHZI,229,0,0,0,30.266666,37500000,565874,1657,0,3977,4287,819,2223,1801,31,30,6,14,11,0,0,0,0,0,1786,0,584235
h3hpZtw-qbA,33,0,4,0,49.316666,0,9780,218,6,252,207,65,104,85,6,3,1,3,2,0,0,0,0,0,235,6,10712
4Q5uiPHnmK4,62,0,0,0,0.33333334,50700000,9914386,296252,2803,2003,1744,519,771,634,104,100,22,42,44,2,0,0,0,1,296670,2807,9921770
ui7vb5cIDr0,1020,0,0,0,3.1666667,3410000,115000,613,13,289,192,85,95,47,0,0,1,2,-1,0,0,0,0,0,614,13,115893
uy_aFqBugLQ,170,0,0,0,520.7,393000,1351,34,1,3,11,4,3,0,0,0,0,0,0,0,0,0,0,0,34,1,1377
uy_aFqBugLQ,170,0,0,0,520.7,393000,1351,34,1,3,11,4,3,0,0,0,0,0,0,0,0,0,0,0,34,1,1377
RVCviif2S04,593,0,0,0,3.3166666,8220000,1796902,63941,6369,661,575,174,200,189,5,7,-2,1,4,0,1,0,0,0,63960,6369,1799163
O5zmcJTgwtE,43,0,0,0,49.516666,0,33972,609,9,423,273,59,226,39,6,4,1,4,0,0,1,0,0,0,626,10,35249
b9Kp0yo8av8,23,2,18,22,239.06667,0,17501,68,2,122,88,32,22,12,0,1,0,0,0,0,0,0,0,0,69,2,17815
L64YdiI_DVA,522,0,0,0,93.21667,100000,1169,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1169
UvFImBgRkM8,145,0,0,0,530.7167,393000,1399,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1399
8gfP7UWWfbA,616,0,0,0,85.01667,0,25060,166,9,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,166,9,25077
X05uWhB9Zhc,1868,1,0,0,4.1833334,52400,31871,249,5,228,526,236,319,285,1,8,1,5,4,0,0,0,0,0,272,5,33851
Cks5VZxzqYU,1883,1,0,0,2.0333333,52400,10800,21,1,40,51,42,33,33,0,0,0,1,0,0,0,0,0,0,22,1,11011
-vVAemjvfr0,1842,0,1,0,2.55,52400,4798,43,2,5,21,6,5,4,0,0,0,0,0,0,0,0,0,0,43,2,4842
VWzXredgWn8,27,3,7,16,685.93335,0,110314,545,21,1777,1583,433,749,441,9,4,2,1,1,0,0,0,0,0,563,21,116186
FH9Bn8buL0A,141,0,0,0,12.35,6190,545,11,1,5,21,14,8,6,0,1,0,0,0,0,0,0,0,0,12,1,606
y3gI4BGbx5A,3384,2,5,8,3.7666667,1710000,305322,1236,14,2650,4306,2594,2080,1144,16,18,12,12,8,0,0,0,0,0,1308,14,319299
Oe2uBAkTGRk,1034,0,0,0,2.45,37500000,5575257,18903,0,1228,1059,360,417,382,7,4,2,-1,0,0,0,0,0,0,18922,0,5580003
ehQcuKhO5n0,898,0,0,0,3.1666667,50700000,22260754,216731,4693,3808,3583,1086,1373,1225,19,31,7,13,8,0,0,1,0,0,216829,4694,22274587
wXOznUQt2Ms,4388,1,1,1,0.51666665,3210000,186058,321,167,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,321,167,186064
BQckavp1nPc,449,3,51,21,77.35,100000,36910,355,25,18,26,8,3,0,0,0,0,0,0,0,0,0,0,0,355,25,36972
V0BYlqgJQU8,365,1,5,12,30.633333,1710000,125183,1077,187,137,111,52,41,35,0,1,0,0,0,0,0,0,0,0,1078,187,125612
0qpZob2TdBo,4710,0,0,0,1.9166666,8220000,63811,426,35,24,24,9,14,10,0,0,0,1,0,0,0,0,0,0,428,35,63914
ELku2Adi474,12,0,0,11,3.3833334,3210000,274898,6476,172,31888,50101,26855,24208,15298,273,223,75,69,76,41,18,2,0,1,7302,241,435887
bMjlK8DYf1g,26,1,6,10,3.9,1710000,1347882,10093,511,119329,203072,96796,108217,47454,918,1418,673,638,183,32,107,29,36,12,14327,734,1986620
-36WFTVGnms,76,2,48,21,63.166668,100000,141060,1818,62,1145,1445,524,295,36,26,13,7,4,1,0,0,0,0,0,1875,62,144904
CzBFhH7Msyw,291,0,0,0,426.31668,393000,8217,78,1,49,44,44,11,18,0,0,0,0,0,0,0,0,0,0,78,1,8416
9FrN9pM2TJc,218,0,0,0,518.6,393000,1412,40,0,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,40,0,1428
TZes-BNIwdw,23,0,0,0,0.0,149000,500680,2415,0,24324,21274,7308,4604,4646,66,53,22,30,25,0,0,0,0,0,2648,0,572190
TZes-BNIwdw,23,0,0,0,0.0,149000,500074,2415,0,24930,21274,7308,4604,4646,66,53,22,30,25,0,0,0,0,0,2648,0,572190
323gz5xNZMI,1482,0,8,13,4.0666666,3210000,5911135,9011,289,46236,73932,42731,36086,20031,61,58,32,22,15,1,1,1,1,0,9218,293,6145548
tUpFuSQvTPg,463,0,0,0,56.95,37500000,2400356,7498,0,2249,1770,697,800,605,8,5,0,4,1,0,0,0,0,0,7516,0,2408249
c2u1KBrSaiE,7,3,7,17,717.9,0,60616,258,18,6509,6045,1068,1508,855,13,19,1,8,4,1,0,0,0,0,305,19,77680
02azSAMtZWU,2222,0,0,0,204.9,3410000,12044339,47640,1724,4202,3409,1750,1935,437,18,12,13,6,2,0,0,0,0,0,47718,1724,12061222
y9gqPN6_zs0,11,0,7,1,132.95,413000,53687,318,11,7637,13857,7430,1136,587,35,59,22,3,2,2,-1,0,0,0,441,12,84843
R1ARIesIcJA,1485,1,0,0,2.35,52400,4789,37,2,12,18,11,6,4,0,0,1,0,0,0,0,0,0,0,38,2,4846
VTJw9G8_uFw,1840,1,1,0,2.9333334,52400,14904,70,3,238,470,410,173,236,1,1,1,2,0,0,0,0,0,0,75,3,16551
RY27-e6rDXk,271,0,0,0,92.183334,100000,1328,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1328
YIWOUwFFano,795,0,0,0,243.85,3410000,2086319,13549,261,2096,1716,588,885,512,19,11,4,12,3,0,1,0,0,0,13610,263,2093723
vjZ-OGaB17U,226,0,0,0,3.5833333,297000,74433,1215,111,711,516,200,358,206,6,4,0,0,1,0,0,0,0,0,1227,111,77006
_J3_phZ-CAM,137,0,0,0,526.4667,393000,3793,80,4,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,80,4,3805
uLSG35vF3Lc,23,2,48,21,68.5,100000,92148,1123,38,3841,4117,3661,1653,262,43,31,42,8,10,1,0,1,0,1,1268,42,107223
o19pJZs_sjU,613,0,0,0,31.933332,3210000,119448,1659,491,10,5,4,1,6,0,0,0,0,0,0,0,0,0,0,1659,491,119477
HIxE8jp2nig,28,0,0,0,62.366665,37500000,180617,705,0,4212,3829,1305,1211,1053,11,15,4,4,4,0,0,0,0,0,751,0,194833
I_mS7V5g6iQ,376,3,21,22,127.75,413000,204081,768,78,255,255,117,90,62,1,0,0,0,0,0,0,0,0,0,769,78,204925
rnVnRgwTfzE,1830,1,0,0,3.3166666,52400,84297,266,10,1100,1939,1349,747,530,2,1,2,4,1,0,0,0,0,0,277,10,90374
Ensbh3CZn-c,10,0,6,0,48.95,0,11600,248,6,708,624,171,263,72,8,8,5,5,0,0,0,0,0,0,276,7,13803
KkYj0XyQlYs,798,0,0,0,241.36667,3410000,75116,657,26,54,41,20,32,11,1,0,0,1,0,0,0,0,0,0,659,26,75326
h7BTVFOAwkQ,1123,0,0,0,239.28334,3410000,3944704,40867,770,11245,9673,3100,3309,2242,69,74,24,25,22,0,1,0,1,0,41122,772,3981229
y1W2G6TvNsw,69,0,0,0,47.2,0,42581,826,16,250,181,68,111,42,1,4,1,-1,0,0,0,0,0,0,834,16,43401
kRddShcIsrY,1528,0,0,0,3.3333333,52400,68668,661,31,138,129,83,53,138,1,2,1,5,2,0,0,0,0,0,675,31,69277
X9bYmY3inJA,1665,0,0,0,65.9,37500000,18515677,36792,0,7502,4688,1983,2097,1776,5,4,3,0,4,0,0,0,0,0,36815,0,18537298
ST_OT8aQBW8,1096,1,0,0,2.5,52400,18734,237,13,90,139,64,48,42,0,0,0,0,0,0,0,0,0,0,237,13,19153
lHlYZq8uyS4,93,0,0,20,3.6666667,0,119,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,119
BAv8_mF0d5M,908,0,0,0,3.1166666,50700000,7006501,220760,5763,1008,989,321,398,262,13,15,3,-1,4,0,0,1,0,0,220804,5764,7010166
lQHafHesl9k,34,1,9,19,67.03333,1710000,583526,5955,181,39071,98543,37879,47885,7944,328,835,478,258,37,7,23,22,20,3,7983,258,830794
8X_Rc8JUqd0,62,0,0,0,0.25,50700000,77607881,2565009,10412,1825,1682,567,677,590,-115,-90,-39,-55,-11,-3,-3,1,0,-2,2564616,10400,77614687
3b4tYQXf7aE,698,0,0,0,242.83333,3410000,71536,2504,41,104,88,25,39,36,-1,1,0,1,0,0,0,1,0,0,2506,42,71935
Xv4oBVBHoQA,3093,0,0,0,1.2666667,50700000,291244,14644,0,2,3,2,4,1,1,-1,0,0,0,0,0,0,0,0,14644,0,291259
o-y72pziHu0,72,0,0,0,56.733334,393000,523,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,523
Ter-h4ueWgQ,414,0,1,0,60.583332,37500000,6161362,11374,0,13590,9830,3797,4244,2999,22,19,6,12,6,0,0,0,0,0,11444,0,6202638
YWnewvUBZaw,125,0,0,0,546.7,393000,13281,138,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,138,7,13288
gvn1lTv3OwE,170,0,0,0,3.7166667,50700000,4608911,175888,5216,3542,3199,1090,1357,1062,36,35,15,11,15,11,0,0,0,0,176036,5226,4621590
vZa1HtdWk5M,62,0,0,0,0.33333334,50700000,22841167,1002376,3526,4815,4353,1429,2064,1478,228,204,64,111,75,3,-2,3,2,0,1003239,3533,22859160
Jc1kD71IQuw,1845,0,0,0,2.15,52400,622219,1656,39,4763,9260,5099,4293,3088,7,13,4,4,4,0,0,1,0,0,1690,40,650871
9dEkBFPP5io,2608,0,0,0,21.433332,1710000,21017,37,0,7,9,3,1,1,0,0,0,0,0,0,0,0,0,0,37,0,21044
IcmTp5vjfEw,420,0,0,0,0.0,3410000,7515991,74998,0,3463,3019,1036,1672,1062,32,27,6,17,13,0,0,0,0,0,75130,0,7529870
3MreFcQZMqo,154,0,0,0,60.433334,37500000,828840,2289,0,2772,2186,907,904,918,5,4,2,2,1,0,0,0,0,0,2307,0,838494
lQzFlGE9LtE,901,0,0,0,242.4,3410000,71829,718,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,718,15,71833
ku4jH__sYbI,2074,0,0,0,2.0833333,37500000,6944929,0,0,19009,18943,5489,8545,5407,0,0,0,0,0,0,0,0,0,0,0,0,7019146
SfkWsVkEAdI,1124,1,0,0,243.23334,3410000,793570,4645,85,3090,4707,2318,1987,764,13,31,21,7,-1,-2,0,0,0,0,4723,83,808019
eMVZ5fUFgzY,1432,0,0,0,46.9,1710000,352017,810,0,201,189,48,46,63,1,1,0,0,0,0,0,0,0,0,812,0,352676
ItLlJo8Z3HM,1213,0,0,0,4.25,37500000,8005806,16883,0,704,666,230,267,239,0,2,0,0,0,0,0,0,0,0,16885,0,8008484
uN3o8sU-So8,1828,2,5,12,20.966667,1710000,878051,1574,92,588,1207,599,531,352,2,6,5,1,0,0,0,0,0,0,1588,92,881763
fWNwEWhmyZU,1164,1,1,0,3.1333334,52400,663522,801,20,4289,8531,4113,4372,2664,9,11,3,9,4,0,0,0,0,0,837,20,689378
sJiw-edttDY,2643,0,0,0,2.5833333,37500000,30533232,0,0,12530,11630,4056,3997,4447,0,0,0,0,0,0,0,0,0,0,0,0,30580724
sHMPtHVgS0s,1850,0,0,0,1.85,37500000,8495618,0,0,3215,3038,1495,1551,1489,0,0,0,0,0,0,0,0,0,0,0,0,8509764
FQUOs-khRwQ,1109,1,0,0,2.0833333,52400,6783,95,5,22,50,13,12,13,0,1,0,0,1,0,0,0,0,0,97,5,6908
68yJ-__w0vw,1828,1,0,0,4.6833334,52400,103386,199,6,1734,3943,2617,1350,1119,2,2,0,2,2,0,0,0,0,0,208,6,114983
BAiAnCJ9q8s,1832,1,1,0,2.2166667,52400,11687,31,1,195,367,285,130,125,0,0,0,0,0,0,0,0,0,0,31,1,12902
gwDF_dRdMtY,34,0,0,0,59.916668,37500000,194775,742,0,1697,1421,644,447,518,0,3,2,1,1,0,0,0,0,0,753,0,200613
E5SqFh6AvTw,7,3,7,17,80.416664,0,47776,247,14,3312,2962,542,839,340,11,12,2,5,1,0,0,1,0,0,279,15,56251
h_FV01Diqn0,2195,1,2,1,2.8333333,3210000,81732,1622,93,9,6,4,4,4,0,0,0,1,0,0,0,0,0,0,1623,93,81766
ZXvzzTICvJs,3813,0,0,0,4.0333333,50700000,58334484,433737,25141,2942,2827,990,1068,912,22,32,6,6,8,0,0,0,2,0,433837,25143,58345279
ylkfYkA9f2k,545,0,0,0,10.333333,297000,11584,251,19,20,23,17,11,13,0,0,0,0,0,0,0,0,1,0,252,20,11697
Rxl2iy63APQ,518,0,0,0,246.43333,3410000,234612,5129,44,1691,1279,714,496,546,19,4,2,2,3,1,0,0,0,0,5166,46,240912
p1rHM5KvJLU,56,3,7,19,55.183334,0,99780,495,12,1357,896,126,324,186,3,5,1,0,0,0,1,0,0,0,506,13,102991
b-dSnCHYV-k,607,0,0,0,18.95,3210000,147470,2183,466,20,22,13,6,9,0,0,0,0,0,0,0,0,0,0,2183,466,147554
Ldb7Zheizho,1843,0,0,0,3.7333333,52400,70792,301,8,844,1524,845,656,494,9,8,8,4,7,1,1,0,1,0,340,11,75588
uflokd3SRF8,1850,0,0,0,1.95,52400,15507,33,0,92,339,209,146,139,0,1,0,0,0,0,0,0,0,0,34,0,16553
922N54-hL5M,1138,2,12,15,97.316666,1710000,302855,1732,61,1705,2159,749,851,614,14,18,3,10,4,0,1,0,0,0,1782,62,309853
lHOAQ2hD6Bw,1830,1,0,0,2.9333334,52400,5125,41,5,25,36,20,7,9,0,0,1,0,0,0,0,0,0,0,42,5,5232
CI4i6JWYl7U,422,2,49,21,83.76667,100000,16782,188,26,14,11,4,3,3,0,0,0,0,0,0,0,0,0,0,188,26,16821
wHeBk8clcTM,424,0,0,0,68.23333,393000,10393,154,9,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,154,9,10399
U80sqVMPBtQ,1721,0,0,0,61.3,37500000,5807115,11432,0,3894,4131,1637,1694,1424,3,10,2,5,1,0,0,0,0,0,11458,0,5822004
hbNK-P1qb9Y,2568,1,0,0,1.8333334,52400,386,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,390
BDL5MDp8aPc,3165,0,0,0,3.6,297000,312001,1414,204,27,17,4,6,7,2,-1,1,0,0,0,0,0,0,0,1416,204,312074
Y4XoVnyiL8Q,2132,0,0,0,1.9,37500000,13900204,0,0,17391,17485,4136,5826,3174,0,0,0,0,0,0,0,0,0,0,0,0,13964896
fpxm9D66oZo,487,0,0,0,84.85,100000,2357,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2357
RPvOaFq0bmw,403,2,52,21,65.85,100000,86719,858,26,31,37,7,12,7,0,0,0,0,0,0,0,0,0,0,858,26,86819
iuXHTc4dxZU,50,0,0,0,43.75,0,17896,219,5,37,30,11,23,11,0,0,0,0,1,0,0,0,0,0,220,5,18045
iXanw_FY7F4,17,3,7,17,716.73334,0,210462,741,21,8078,10432,1667,2845,1077,36,52,7,13,1,1,2,0,0,0,869,25,238135
HTk6U6WTciQ,5,3,17,21,79.51667,0,247,11,4,17,41,14,9,3,0,1,0,0,0,0,-1,0,0,0,12,3,338
1yKobpn3XXE,428,2,50,21,78.083336,100000,21046,283,19,4,5,3,3,0,0,1,1,0,0,0,0,0,0,0,285,19,21065
u8SEs9cFUV0,3674,1,1,2,0.35,3210000,209564,701,42,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,701,42,209579
-Uwqbb1lpmA,389,0,0,0,2.8666666,8220000,556947,33100,3705,789,933,455,363,255,9,12,4,3,6,0,2,-1,0,0,33152,3706,560341
aY_ergGmr90,67,2,12,14,57.533333,393000,1061,26,0,66,99,48,41,53,0,1,1,0,0,0,0,0,0,0,28,0,1402
EDj49Lm2ksc,50,3,7,18,69.3,0,33387,544,6,463,343,101,169,139,2,0,0,1,0,0,0,0,0,0,547,6,34796
taQIxZdfjXA,443,2,49,20,83.2,100000,23042,215,17,28,35,15,8,2,1,0,0,0,0,0,0,0,0,0,216,17,23137
7zvbKKzv-jQ,139,0,0,0,71.78333,393000,917,24,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,919
FmzgfiMtxKs,385,0,0,0,2.6,6190,687,16,0,2,4,3,3,2,0,0,0,0,0,0,0,0,0,0,16,0,702
ZiL0sp8o5VI,641,0,0,0,28.95,3210000,173103,4426,519,28,14,3,4,5,0,0,0,0,0,0,0,0,0,0,4426,516,173175
gnc8VCXy41g,1844,0,1,0,2.7,52400,2019,5,0,15,19,6,6,12,1,0,0,0,0,0,0,0,0,0,6,0,2088
jp0xQYlcNeU,377,2,52,21,81.86667,100000,8945,82,2,8,1,3,3,0,0,0,0,0,0,0,0,0,0,0,82,2,8961
Ev9OT5KMDzA,773,1,6,4,2.0166667,1710000,59901,345,18,1486,1475,444,494,260,8,8,2,4,1,2,2,0,0,0,370,22,64568
Uw9xi9MG54Q,281,0,1,0,521.95,393000,5893,95,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,95,1,5899
Et-jSp9zQHU,300,0,0,0,59.133335,37500000,619156,1407,0,1221,1276,536,371,448,3,2,0,0,0,0,0,0,0,0,1414,0,623820
UBVP5V1UlUI,1848,1,11,17,61.483334,1710000,506105,2119,132,3058,3923,1850,1905,1184,23,27,14,9,10,0,0,0,0,0,2219,132,520009
t8_qtVSv7mU,253,0,0,0,522.15,393000,1404,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1404
lws4Mimm8DM,1469,0,0,0,57.316666,37500000,23421576,52383,0,2765,2610,1193,1142,1079,-1,1,2,4,3,0,0,0,0,0,52394,0,23432385
561jJnkZSKM,606,0,0,0,25.733334,3210000,263761,2977,490,40,43,16,14,16,2,0,0,0,0,0,0,0,0,0,2979,490,263919
LKOfwfEen7I,66,3,6,20,70.51667,0,47089,823,14,2007,1317,370,672,489,9,2,-1,1,0,0,0,0,0,0,836,14,53027
KxVlZHPgZC0,3151,0,0,0,1.1,8220000,430631,2166,191,9,4,3,1,2,0,0,1,0,0,0,0,0,0,0,2167,191,430657
NjV7i7D-_C0,1862,1,0,0,2.5,52400,43867,79,8,696,1233,462,629,457,1,1,0,1,0,0,0,0,0,0,84,8,47814
DtmiEAer28k,90,0,0,0,62.033333,37500000,346062,1122,0,646,552,251,197,219,1,0,0,0,1,0,0,0,0,0,1125,0,348434
i3oqLv-9iaw,1116,2,32,19,64.51667,100000,515,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,517
kFrIltB7tH0,105,3,6,21,151.36667,0,285,7,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,292
0od4BrE4O98,6,0,0,0,0.2,50700000,51116,3573,175,9227,6412,1907,2840,2547,484,330,106,158,104,10,13,6,5,3,4997,220,79093
ZlObJAlSi78,2962,0,0,0,4.3166666,8220000,1408081,22790,2339,242,218,96,90,88,11,6,-1,2,1,0,0,0,0,0,22810,2338,1409014
I_VfwgdQTr8,105,2,51,21,60.8,100000,107633,1324,68,1626,1690,459,264,56,17,8,6,3,0,0,0,1,0,0,1359,70,111993
YvcVkINEIjI,35,3,16,22,715.0,0,198981,990,34,937,1195,354,300,131,4,2,2,3,1,0,0,0,1,0,1004,35,202142
-e0kik1UstY,436,2,49,21,77.833336,100000,20890,256,12,4,8,1,6,1,1,0,0,0,0,0,0,0,0,0,257,12,20916
Dci9eOvASvM,431,3,52,21,82.166664,100000,27528,325,23,63,45,23,24,16,1,0,0,1,0,0,0,0,0,0,327,23,27734
0D8HXtGJwVE,207,0,0,0,3.3833334,3210000,296873,5579,292,567,633,332,236,227,12,6,4,1,0,0,0,0,0,0,5605,292,299293
NdOUtHZX9iA,2001,0,0,0,59.466667,37500000,35745404,39895,0,3735,3135,1433,1292,1210,2,1,4,4,-1,0,0,0,0,0,39903,0,35758238
-h5bVjeZcWo,1950,0,0,0,1.8666667,37500000,9023065,9750,0,12454,12492,3306,5440,3848,36,42,18,15,12,0,0,0,0,0,9909,0,9070884
N4bFqW_eu2I,300,0,0,0,4.35,413000,268817,4596,162,785,749,324,303,262,4,8,3,6,1,0,0,0,0,0,4625,163,271778
wxz9ujzzOOY,3216,0,0,0,2.3166666,3210000,52766,811,85,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,811,85,52772
jZJebEJrpko,3658,1,2,1,3.85,8220000,76237,883,153,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,883,153,76250
