video_id,view_22,like_22,subscriber_count,comment_22,view_23,like_23,comment_23,view_24,like_24,comment_24,view_24_23,like_24_23,comment_24_23,view_25_9,like_25_9,comment_25_9,view_25_17,like_25_17,comment_25_17,view_26,like_26,comment_26
qVvl1RPG1tk,89048,1460,3410000,17,97886,1515,18,107426,1543,17,110189,1561,17,113069,1570,17,113980,1580,17,117796,1605,17
IQ14pxQ40dw,45963,335,297000,34,45978,336,34,45987,335,34,45987,335,34,45989,335,34,45991,335,34,45996,335,34
Z1w-ngTKeIM,44462,539,100000,26,44528,538,26,44699,539,26,44792,540,26,44913,540,26,44952,540,26,44999,540,26
BSxKgU-uTZM,4348,24,52400,0,4354,25,0,4381,25,0,4400,25,0,4404,26,0,4417,26,0,4420,26,0
IcDUpXUI-kU,19229,129,100000,7,19231,129,7,19237,129,7,19237,129,7,19238,129,7,19238,129,7,19238,129,7
129brzwJKf8,60232,258,413000,13,62726,260,13,64431,264,13,64723,266,13,65024,266,13,65193,266,13,65363,267,13
d4n8cQAQ5tw,61324,46,1710000,0,61326,46,0,61328,46,0,61330,46,0,61331,46,0,61333,46,0,61335,46,0
SuuMGQ33Jok,7170948,0,37500000,0,7183308,0,0,7192816,0,0,7196399,0,0,7199327,0,0,7201991,0,0,7209761,0,0
9veZMgqYbss,2200180,5944,37500000,0,2202487,5947,0,2204430,5952,0,2205287,5953,0,2206133,5956,0,2206769,5957,0,2208116,5958,0
dFlupYq6_1I,4107,52,0,6,4108,52,6,4109,52,6,4110,52,6,4111,52,6,4112,52,6,4113,52,6
ozLF0uFAcEU,933,42,393000,1,934,42,1,934,42,1,935,42,1,935,42,1,935,42,1,935,42,1
yJ-WIgFjv38,1104419,6154,1710000,190,1115238,6179,192,1133755,6204,194,1138234,6215,195,1150318,6224,195,1154897,6232,196,1161189,6242,196
hS45z05G0zs,49210,690,3210000,28,49219,691,28,49224,691,28,49225,691,28,49227,691,28,49229,691,28,49234,691,28
BMQZt4i21w8,76443,1121,297000,62,76617,1122,62,76756,1125,62,76813,1125,62,76864,1125,62,76906,1125,62,77028,1124,62
xJs87FJEWQQ,2445578,21632,3410000,1185,2447202,21650,1186,2448816,21665,1186,2449285,21669,1186,2449921,21674,1186,2450366,21678,1186,2451608,21692,1186
xbilRGTNHU0,3072019,6891,37500000,0,3077766,6904,0,3082626,6919,0,3083663,6923,0,3085465,6930,0,3086672,6932,0,3088730,6933,0
-fEXy0smQJQ,13047,63,52400,4,13111,63,4,13247,64,4,13317,64,4,13348,64,4,13385,64,4,13423,64,4
gDgSIS_ceRg,302809,1360,0,43,334384,1463,42,391639,1628,45,400015,1639,45,421304,1708,47,433605,1728,47,456432,1801,49
bdZY5KT9Jvs,79622,122,3210000,20,79622,122,20,79622,122,20,79622,122,20,79622,122,20,79622,122,20,79622,122,20
TC0xyMOy8xA,13231563,0,37500000,0,13233137,0,0,13234668,0,0,13235167,0,0,13235655,0,0,13236117,0,0,13237229,0,0
sMLpp1FHxOU,2478,43,393000,7,2490,43,7,2495,43,7,2496,43,7,2497,43,7,2498,43,7,2511,43,7
XJQy_R9CYR4,100851204,1034405,50700000,39755,100887955,1034619,39759,100926871,1034835,39760,100941197,1034951,39765,100958719,1035083,39767,100976259,1035160,39769,101009128,1035400,39772
4P0fDMkD0WU,3844,27,0,3,3998,27,3,4148,27,3,4196,27,3,4251,27,3,4291,27,3,4378,27,3
1oDAuUx3m6U,2118789,16339,3210000,862,2118906,16346,862,2119228,16356,862,2120353,16383,862,2120584,16387,862,2120623,16387,862,2120737,16389,862
yhNtJw_rGiM,49614,1090,3410000,30,49618,1090,30,49625,1090,30,49627,1090,30,49627,1090,30,49629,1090,30,49631,1090,30
rE_Gl_6ubeg,43733,247,297000,27,43734,248,27,43737,247,27,43738,247,27,43740,247,27,43741,247,27,43742,247,27
OGbmZqa2EJ8,269,3,100000,0,270,3,0,270,3,0,270,3,0,270,3,0,271,3,0,271,3,0
P14jxKY3Gy8,635237,4715,52400,241,636406,4730,242,637810,4751,242,639045,4757,242,639790,4765,243,640422,4771,242,641346,4776,243
2MmdIZ4n9Ew,71958,297,413000,14,72361,297,14,72577,297,14,72699,298,14,72782,299,14,72845,299,14,72911,299,14
f9RY994ebtY,294097,4033,3410000,32,294202,4033,32,294316,4033,32,294355,4032,32,294402,4031,32,294428,4032,32,294492,4032,32
QBxVkAI7I-A,25524,136,52400,3,25589,137,3,25682,138,3,25771,139,3,25805,139,3,25850,140,3,25888,141,3
qY4LG7SoRgI,55455970,248610,37500000,0,55457543,248605,0,55458926,248601,0,55459474,248600,0,55459896,248601,0,55460469,248601,0,55461777,248596,0
s7yegY-EOsA,1280,31,393000,1,1280,31,1,1280,31,1,1280,31,1,1280,31,1,1280,31,1,1280,31,1
vmglGpxV4zw,346224,2796,0,54,355645,2825,55,363741,2853,55,364849,2858,55,368896,2879,55,369887,2884,55,372780,2892,56
E_PKIpPk2VA,2255,50,393000,1,2257,50,1,2258,50,1,2261,50,1,2261,50,1,2261,50,1,2263,50,1
jKarqlkWEyU,160780,1909,8220000,649,160785,1909,649,160793,1909,649,160797,1909,649,160797,1909,649,160798,1909,649,160802,1909,649
uU42LR0Wgsk,142173,942,0,37,142370,942,37,142521,943,37,142553,943,37,142616,945,37,142644,945,37,142764,945,37
ZKSjWjPoxLg,29752,78,52400,9,29914,78,10,30122,79,10,30240,79,10,30320,79,10,30414,80,10,30522,81,10
LCUfkzx0H54,296496605,0,37500000,0,296608848,0,0,296718848,0,0,296747702,0,0,296803182,0,0,296831163,0,0,296926018,0,0
XBqjVO1uxuo,13423,68,52400,3,13447,68,3,13491,68,3,13534,68,3,13551,68,3,13565,68,3,13577,68,3
cYQw7WORCV0,33756,606,3410000,27,33786,607,27,33809,607,27,33818,608,27,33831,608,27,33841,609,27,33870,610,27
5QYxuGQMCuU,57533039,345552,3210000,10970,57545392,345684,10970,57558519,345763,10973,57563841,345786,10975,57569099,345839,10975,57573216,345874,10975,57582245,345958,10975
qWMjYeBCKqs,64117,920,3410000,18,64122,920,18,64126,920,18,64127,920,18,64127,920,18,64127,920,18,64131,920,18
kc7KHV71ENI,1424421,2716,37500000,0,1436229,2736,0,1447226,2757,0,1451567,2762,0,1455703,2772,0,1458767,2780,0,1464364,2792,0
Y_ZKEdqxxJQ,1555,60,393000,6,1557,60,6,1560,60,6,1561,60,6,1561,60,6,1563,60,6,1563,60,6
iA52TbIC-_Q,19553,299,100000,14,19650,299,14,19745,300,14,19776,301,14,19805,301,14,19819,302,14,19887,303,14
PJJTk-oAT5I,1772,59,393000,1,1772,59,1,1772,59,1,1773,59,1,1775,59,1,1775,59,1,1776,59,1
VjPAWbk5jKc,4131863,19072,297000,1385,4131916,19073,1385,4131975,19074,1387,4131993,19074,1387,4132011,19075,1388,4132031,19076,1388,4132073,19077,1387
YffuA5qjAmw,25026,1310,3210000,67,26108,1390,71,26917,1434,72,27195,1456,73,27460,1470,73,27681,1479,73,28088,1500,73
Qglq6mKDZSk,46328,239,413000,40,46365,239,40,46411,239,40,46429,240,40,46450,240,40,46470,240,40,46487,240,40
QlSJdlJDl20,21974,290,100000,9,22067,292,9,22212,292,10,22257,293,10,22303,293,10,22326,293,10,22401,293,10
4oYHdjM58Gg,881,31,393000,2,883,31,2,886,31,2,888,31,2,891,31,2,891,31,2,893,31,2
Lr4LxzITrAQ,1181,38,393000,1,1181,38,1,1181,38,1,1181,38,1,1181,38,1,1181,38,1,1181,38,1
CjAVXaconho,9896,62,52400,5,9931,62,5,9964,62,5,9980,62,5,9999,62,5,10011,62,5,10026,62,5
wkEaFd2p2Xs,12622,207,100000,10,13014,209,10,13864,217,10,14115,220,10,14364,222,10,14404,223,10,14645,223,10
C3UlWoMQMJs,268,11,393000,1,268,11,1,268,11,1,269,11,1,269,11,1,269,11,1,270,11,1
Ell1YhVk5RM,58996,230,1710000,19,59061,230,19,59098,230,19,59124,230,19,59152,230,19,59163,230,19,59177,230,19
AgM61dG9_oI,559641,306,3210000,31,559642,306,31,559642,306,31,559643,306,31,559643,306,31,559645,306,31,559647,306,31
FQpa16rM3eQ,493,22,393000,0,493,22,0,493,22,0,493,22,0,493,22,0,493,22,0,495,22,0
E_n2cr_V738,77036,380,297000,38,77042,380,38,77047,380,38,77047,380,38,77048,380,38,77048,380,38,77048,380,38
M-3EAwFHOII,27988,399,297000,31,27994,401,31,27999,400,31,27999,400,31,27999,400,31,28000,400,31,28001,400,31
1ldwBNjly2M,407395,5443,297000,189,407988,5451,190,408372,5451,190,408472,5453,190,408588,5454,190,408693,5454,190,408920,5458,190
2Av5UCxIbrQ,4952,44,297000,6,4953,45,6,4956,44,6,4956,44,6,4956,44,6,4956,44,6,4956,44,6
-KKrwwcMPzs,253,28,0,8,345,29,8,445,34,23,493,34,23,531,34,23,554,34,23,596,34,23
reUa1BtpFlw,941803,1385,52400,27,948354,1393,27,961419,1403,28,967823,1415,28,974327,1417,28,978503,1420,28,981208,1422,29
gtO8jML9wVU,332,2,52400,1,333,2,1,333,2,1,333,2,1,334,2,1,334,2,1,335,2,1
SYW2yfLml2Y,1126,21,100000,2,1126,21,2,1126,21,2,1126,21,2,1126,21,2,1126,21,2,1126,21,2
hbLxFZaibuc,604537,4065,0,62,617345,4153,62,631825,4221,62,633772,4229,62,640052,4268,63,642831,4274,63,647922,4313,63
33TIX4PtjTQ,18259,190,100000,18,18259,190,18,18267,190,18,18273,190,18,18276,190,18,18281,190,18,18282,190,18
yvhPcuqyIig,4075433,44198,3410000,1023,4078381,44219,1023,4081050,44245,1022,4082121,44255,1022,4083318,44263,1021,4084321,44269,1021,4086908,44298,1022
nTpEtUc4Rhw,1113,23,393000,1,1133,23,1,1163,23,1,1185,23,1,1209,23,1,1224,23,1,1233,23,1
77_8pry6WDU,18653,230,100000,14,18665,230,14,18681,231,14,18685,231,14,18686,231,14,18687,231,14,18691,231,14
DkzDh82zEEM,55518,288,0,14,56605,292,14,57793,295,14,57990,296,14,58497,300,14,58743,301,14,59162,303,14
ArMj6lMXkCA,665,27,393000,1,680,27,1,689,27,1,699,27,1,705,27,1,708,27,1,717,27,1
ueq3qDVvIZ4,983190,4967,149000,0,1044925,5313,0,1131015,5898,0,1150781,6008,0,1169014,6115,0,1175845,6145,0,1184258,6197,0
ueq3qDVvIZ4,984497,4969,149000,0,1044925,5313,0,1131015,5898,0,1150781,6008,0,1169014,6115,0,1175845,6145,0,1184258,6197,0
2waKICB5EXA,24810,249,100000,12,24850,250,12,24894,250,12,24909,250,12,24928,250,12,24936,250,12,24956,250,12
Mv6NSZPTrRo,4276898,7677,37500000,0,4279330,7683,0,4281367,7687,0,4282355,7690,0,4283320,7695,0,4284297,7699,0,4285997,7703,0
zL_jW5V2OmY,580713,2735,37500000,0,582230,2735,0,583540,2737,0,584004,2740,0,584326,2741,0,584717,2741,0,585589,2741,0
R3YuwSr2v7Y,2509,48,393000,3,2607,48,3,2732,48,3,2802,48,3,2850,48,3,2905,48,3,2940,48,3
ForqZRpres0,82497,409,297000,29,82503,409,29,82507,409,29,82508,409,29,82509,409,29,82509,409,29,82513,409,29
D5uud2fjtoo,8096997,35570,1710000,1825,8130701,35831,1828,8181674,36188,1846,8204563,36367,1854,8226930,36504,1857,8237821,36566,1861,8253868,36696,1863
bArHLo85T2U,1982035,77315,50700000,1584,1982043,77315,1584,1982055,77316,1584,1982065,77316,1584,1982076,77316,1584,1982082,77316,1584,1982105,77316,1584
FWX7zB9Mm9Q,1895217,291,3210000,17,1895295,291,17,1895374,291,17,1895415,291,17,1895446,291,17,1895475,291,17,1895528,291,17
xX_eu3c--4M,741070,2191,3210000,168,741110,2193,168,741188,2195,168,741221,2195,168,741253,2196,168,741266,2196,168,741285,2197,168
VUP636vOuxg,27650,304,297000,33,27652,305,33,27656,304,33,27656,304,33,27657,304,33,27658,304,33,27658,304,33
a-uAStm3whY,1362,7,100000,0,1362,7,0,1363,7,0,1364,7,0,1364,7,0,1364,7,0,1364,7,0
boakhauOdhA,93807,1438,3410000,34,93822,1439,34,93840,1439,34,93850,1439,34,93862,1439,34,93868,1439,34,93881,1439,34
NW6cHBpHf9g,106781,378,1710000,25,107475,383,25,108021,386,25,108145,386,26,108377,389,26,108444,389,26,108622,389,26
JAf-_yeVZS0,92874,635,297000,74,92882,635,74,92889,635,74,92890,635,74,92891,635,74,92894,635,74,92897,635,74
exGqMMwH84o,218141,1007,1710000,0,218825,1011,0,219361,1016,0,219477,1017,0,219692,1018,0,219759,1018,0,219964,1019,0
JX3q_naqByw,79023,4243,1710000,120,83267,4453,125,90495,4847,127,93956,5105,128,99412,5376,130,101074,5463,131,106038,5719,130
KE0CCbAsMWk,663,21,0,2,665,21,2,667,21,1,668,21,1,668,21,1,668,21,1,669,21,1
I6jyJSmvqlw,13847,12,52400,0,13930,12,0,14078,13,0,14185,13,0,14258,13,0,14343,13,0,14388,13,0
mBycW6iu8GM,24936456,51018,3210000,1416,25118752,51328,1421,25409179,51722,1433,25541796,51884,1439,25654537,52020,1441,25714389,52100,1442,25771515,52208,1442
YelpMc6b1z8,1889,29,0,3,1891,29,3,1892,29,3,1892,29,3,1892,29,3,1892,29,3,1893,29,3
EbdQnq98mdA,2003,27,0,2,2009,27,2,2010,27,2,2011,27,2,2014,27,2,2014,27,2,2017,27,2
uccFz-tYuzA,23093,215,100000,15,23101,215,15,23114,215,15,23114,215,15,23120,215,15,23124,215,15,23132,215,15
41c30rDfGWI,47199,19,1710000,0,47200,19,0,47203,19,0,47205,19,0,47205,19,0,47206,19,0,47211,19,0
d72z_8Nc910,1012,10,0,6,1014,10,6,1016,10,6,1016,10,6,1016,10,6,1019,10,6,1020,10,6
p8yHhCclSDI,192738,3059,3410000,42,193010,3061,42,193226,3062,42,193299,3062,42,193370,3062,42,193459,3062,42,193669,3063,42
_S7YwSWX5So,24993,278,100000,23,25005,278,23,25016,278,23,25020,278,23,25026,278,23,25028,278,23,25038,278,23
Wn-GA5P11pQ,2635,47,52400,2,2641,47,2,2651,47,2,2656,47,2,2662,47,2,2667,47,2,2671,47,2
Bvvm4KNNP-w,356478,1388,1710000,81,358237,1396,81,359655,1399,81,360028,1402,81,360509,1403,81,360822,1403,81,361313,1403,81
MDEvNGJtQSY,1552180,11290,3410000,217,1563232,11349,218,1585636,11438,219,1592599,11459,221,1604792,11495,222,1605966,11498,222,1609826,11513,222
15fDgy_A6Zc,458,3,100000,0,458,3,0,459,3,0,459,3,0,459,3,0,459,3,0,459,3,0
Pte6ogs9FEE,24468,402,100000,22,24501,402,22,24568,403,22,24591,404,22,24612,404,22,24620,404,22,24644,404,22
z1-xw2h5wkI,1042004,6515,3410000,69,1042037,6515,69,1042063,6514,69,1042075,6513,69,1042092,6512,69,1042102,6512,69,1042138,6512,69
TkffyOCSd40,104535,1853,3410000,25,104546,1853,25,104558,1854,25,104567,1854,25,104572,1854,25,104573,1854,25,104581,1854,25
jlntka7blY4,124030,5572,3410000,43,124034,5572,43,124036,5572,43,124036,5571,43,124036,5570,43,124036,5570,43,124039,5570,43
HeOpRzcqKrE,26631752,206433,50700000,4513,26658698,206513,4511,26684815,206564,4511,26691292,206582,4511,26701029,206605,4511,26708687,206638,4511,26726111,206685,4510
F4HLrIHdldA,312124186,1020456,37500000,0,312146896,1020466,0,312175670,1020507,0,312185705,1020530,0,312195132,1020552,0,312204424,1020569,0,312232468,1020613,0
36H7eUC-h0M,147971,968,297000,46,149065,969,46,150084,977,46,150715,979,46,151145,980,46,151733,985,46,152099,989,46
rIKOK8zmbco,4559290,10510,3210000,665,4559437,10512,665,4559614,10513,665,4559727,10514,665,4559785,10514,665,4559849,10514,665,4559988,10515,665
aVMlhtN00MY,45575,758,0,12,46157,764,12,46499,765,12,46662,768,12,46927,771,12,47017,773,12,47503,775,12
J93CfOsXZdg,719323,1752,37500000,0,720490,1755,0,721663,1758,0,722142,1759,0,722304,1759,0,722678,1759,0,723294,1762,0
WpzkObMj3ZY,454402,761,8220000,114,454457,763,115,454516,763,114,454539,763,114,454557,765,115,454587,765,115,454642,767,115
LZ44RV6t5Gg,3372085,12385,37500000,0,3376089,12392,0,3378671,12397,0,3379789,12399,0,3380959,12402,0,3381960,12406,0,3384292,12409,0
-PG0boj2rW0,941029,286,3210000,14,941029,286,14,941029,286,14,941029,286,14,941029,286,14,941029,286,14,941030,286,14
h1U0sWcNNIQ,26222193,0,37500000,0,26228844,0,0,26235858,0,0,26238687,0,0,26241386,0,0,26243268,0,0,26248447,0,0
6-5FUSeRGkQ,24157,294,52400,9,24225,296,9,24322,298,9,24373,298,9,24416,299,9,24455,299,9,24502,299,9
C5f-EpUj5ng,1826,14,100000,0,1826,14,0,1826,14,0,1826,14,0,1826,14,0,1826,14,0,1826,14,0
7COn1zJ8srs,439150,1656,1710000,93,442472,1676,93,446370,1690,93,447694,1696,94,449032,1701,95,450215,1706,95,452010,1716,95
De1CrtwkEtI,16295,71,3210000,24,16295,71,24,16295,71,24,16295,71,24,16295,71,24,16295,71,24,16295,71,24
cWn0RpWHgPo,80981,970,0,8,86549,988,7,92509,998,7,94048,1001,7,95895,1003,7,97782,1005,7,99771,1006,7
2Hr7Cm0V5Ds,1824,26,0,4,1838,26,4,1842,26,4,1842,26,4,1844,26,4,1844,26,4,1844,26,4
Xc2J10HkMz4,205,7,0,1,207,8,1,210,9,1,214,9,1,215,9,1,215,9,1,215,9,1
WLYq1TG3xBE,30637,334,0,30,30792,336,30,30901,336,30,30926,336,30,30963,336,30,30997,336,30,31091,338,30
MZPb4QFaxbA,2851216,25141,3410000,574,2852423,25150,574,2853488,25156,574,2853802,25157,574,2854271,25158,574,2854634,25164,574,2855626,25173,574
w8mIpoEqHzg,1436687,3667,37500000,0,1439170,3672,0,1441264,3677,0,1442015,3679,0,1442806,3683,0,1443447,3683,0,1445164,3688,0
ybLsGS3-LBo,45487738,0,37500000,0,45651288,0,0,45849331,0,0,45893805,0,0,45977610,0,0,46002478,0,0,46126648,0,0
SXj781PEVzo,293437,4564,3410000,34,293439,4564,34,293441,4564,34,293443,4564,34,293444,4564,34,293444,4564,34,293449,4564,34
KqkEszZcqyA,2646465,93581,50700000,3130,2646759,93582,3129,2647028,93584,3128,2647102,93584,3128,2647200,93585,3128,2647290,93586,3128,2647506,93591,3128
k0K4r6K2NGY,14192,284,0,8,14820,287,8,15606,292,8,15945,298,8,16185,300,8,16382,299,8,16597,301,8
vmHhjSdXI5w,733563,3055,1710000,124,736407,3063,124,739617,3072,125,741090,3077,125,742884,3080,125,743755,3082,125,744882,3080,125
WD5_-GPJ8oM,732,30,393000,1,732,30,1,733,30,1,733,30,1,733,30,1,733,30,1,733,30,1
on9OR3kRGLs,569092,2517,297000,311,569112,2518,311,569145,2518,311,569151,2518,311,569163,2518,311,569170,2518,311,569196,2518,311
0G5a1PcQ88I,3078,34,393000,1,3095,34,1,3104,34,1,3113,34,1,3116,34,1,3118,34,1,3131,34,1
iYzxrhPIDC4,338079,1185,37500000,0,338718,1185,0,339204,1185,0,339436,1185,0,339591,1185,0,339829,1186,0,340221,1186,0
NBLnevQ9yKU,49252,72,52400,4,50032,73,4,51910,74,4,53279,74,5,53879,74,5,54400,74,5,54791,75,5
SOTFrAeAT9E,822081,1979,37500000,0,824465,1981,0,826893,1985,0,827929,1990,0,828767,1992,0,829431,1993,0,831246,2000,0
QOznk2dDTis,113806,1301,100000,42,115627,1317,42,117663,1327,43,118926,1338,51,119938,1343,51,120204,1342,51,120866,1346,52
Cdr6CHFALJY,1694,55,393000,1,1694,55,1,1694,55,1,1694,55,1,1695,55,1,1695,55,1,1696,55,1
Xh3hA1_-Hz4,793,20,100000,0,793,20,0,793,20,0,793,20,0,793,20,0,793,20,0,793,20,0
NamSE5MS14c,130572,902,3210000,100,130584,903,100,130592,903,100,130595,903,100,130597,903,100,130598,903,100,130601,903,100
l5XwK1Pod_o,2343,5,52400,0,2356,5,0,2383,5,0,2410,5,0,2416,5,0,2430,5,0,2440,5,0
Xds2rvuj61E,3032,69,393000,0,3032,69,0,3032,69,0,3032,69,0,3032,69,0,3032,69,0,3032,69,0
qCofykQGkwQ,7078,96,393000,4,7078,96,4,7079,96,4,7080,96,4,7082,96,4,7083,96,4,7085,96,4
bR8kGWBQP10,28205,358,1710000,40,28232,358,40,28248,358,40,28255,357,40,28262,357,40,28279,357,40,28296,357,40
kRddShcIsrY,68668,661,52400,31,68806,662,31,68935,664,31,69018,665,31,69071,670,31,69209,672,31,69277,675,31
MYJNwt8TiWg,198145,1069,1710000,70,206923,1112,75,218949,1156,78,225096,1179,83,230003,1198,83,233172,1207,83,236694,1213,83
lxBdY_NTdPI,83676,1595,8220000,285,83683,1595,285,83686,1595,285,83688,1595,285,83688,1595,285,83690,1595,285,83693,1596,285
VCtYYTLti-A,150379,5457,3410000,16,150413,5457,16,150439,5458,16,150449,5457,16,150456,5456,16,150462,5456,16,150485,5456,16
z2G0A4LWZpA,1126,8,100000,2,1126,8,2,1126,8,2,1126,8,2,1126,8,2,1126,8,2,1126,8,2
oW6bOQZMG70,220015,4195,3210000,145,220109,4195,145,220195,4196,145,220227,4196,145,220265,4196,145,220295,4196,145,220332,4196,145
Ensbh3CZn-c,11600,248,0,6,12308,256,6,12932,264,6,13103,269,6,13366,274,6,13438,274,6,13803,276,7
cX2RDv8l1Pc,267110,994,37500000,0,267571,995,0,268009,995,0,268188,995,0,268338,995,0,268498,995,0,268882,996,0
8UogPomfuyA,18125,97,0,6,20912,102,6,22954,109,6,23488,109,6,24054,109,6,24393,110,6,25136,111,6
gZSglmGU2eo,6495501,32259,37500000,0,6504793,32274,0,6514156,32296,0,6516426,32299,0,6520941,32314,0,6523807,32317,0,6532707,32327,0
Wxd0siQqaGI,1234,32,27300,4,1251,33,4,1270,33,4,1273,34,4,1276,33,4,1280,33,4,1284,33,4
W9wT8uOjv6A,17817502,924954,50700000,3886,17819331,924991,3885,17820948,925023,3878,17821444,925038,3879,17822121,925053,3878,17822622,925067,3878,17824005,925095,3876
irN7XpcpzQs,49173,679,3410000,18,49174,679,18,49176,679,18,49177,679,18,49177,679,18,49177,679,18,49182,679,18
s1bmTvEP7Yk,72445,278,413000,21,72512,278,21,72628,278,21,72679,279,21,72711,279,21,72737,279,21,72765,279,21
TJNWKJRx4sk,125221,6540,3410000,96,125457,6539,96,125622,6543,96,125674,6542,96,125726,6542,96,125767,6542,96,125918,6544,96
mws97qas7t8,2125,54,393000,1,2143,54,1,2179,54,1,2195,55,1,2207,55,1,2217,55,1,2226,55,1
wI_4CIvLXfk,3924,38,393000,2,4046,38,2,4110,38,2,4140,38,2,4152,38,2,4171,38,2,4186,38,2
OjGrcJ4lZCc,59920479,368500,50700000,10252,59923904,368514,10252,59927151,368538,10252,59928164,368539,10252,59929488,368544,10253,59930578,368551,10253,59933341,368566,10251
k_SsPNitdOo,1778147,32416,3210000,1339,1793114,32458,1339,1819560,32501,1341,1835317,32519,1341,1846042,32536,1341,1852377,32546,1342,1857586,32560,1343
cFuRKFuaK4Q,77041,576,0,28,77706,580,28,78180,581,28,78302,584,28,78476,586,28,78607,586,28,79033,592,28
i_mPhsuRxQM,69282,240,52400,18,69349,240,18,69441,240,18,69465,240,18,69566,240,18,69606,240,18,69705,240,18
2I3N0HIC77Y,766,14,0,5,770,14,5,777,14,5,778,14,5,782,14,5,786,14,5,787,14,5
YC-nvUqWEXI,23386,352,100000,12,23894,360,12,24297,361,12,24418,363,12,24574,365,12,24611,365,12,24768,367,14
0D8HXtGJwVE,296873,5579,3210000,292,297440,5591,292,298073,5597,292,298405,5601,292,298641,5602,292,298868,5602,292,299293,5605,292
r4aTyQ2RMFg,989,44,393000,2,989,44,2,990,44,2,990,44,2,990,44,2,990,44,2,990,44,2
RU7l2wjVeyo,189799,442,3210000,82,189800,442,82,189800,442,82,189800,442,82,189800,442,82,189800,442,82,189801,442,82
zclD93VnpEw,788208,5011,297000,285,788461,5018,285,788653,5018,285,788735,5018,285,788800,5018,285,788855,5018,285,789011,5021,285
jMVmvAg8P88,25181,293,100000,18,25256,293,18,25317,293,18,25341,293,18,25361,293,18,25368,293,18,25389,293,18
UVY68vFiApA,86381951,64653,37500000,0,86430851,64822,0,86478054,64975,0,86488905,64998,0,86502245,65043,0,86510559,65067,0,86537636,65145,0
hdT7At7X_90,57075,189,52400,7,57793,193,7,59139,192,7,59790,192,7,60283,192,7,60670,192,7,60979,192,7
pmLAwaYNlzI,1781,11,52400,0,1785,11,0,1790,11,0,1794,11,0,1809,12,0,1810,12,0,1812,12,0
KadlYyrOs40,49015,792,3210000,378,49043,792,378,49071,792,378,49079,792,378,49085,792,378,49092,792,378,49107,792,378
9WPAX2daRt4,1389,24,0,1,1390,24,1,1393,24,1,1393,24,1,1393,24,1,1393,24,1,1397,24,1
tOGZtwFyvn0,942807,10902,3410000,135,943052,10905,135,943319,10905,135,943393,10908,135,943501,10908,135,943560,10908,135,943707,10908,135
86E-oG-3goI,20717,83,1710000,0,20760,83,0,20806,83,0,20816,83,0,20839,83,0,20853,83,0,20877,83,0
fRys--ATaM0,2038539,6156,37500000,0,2039384,6157,0,2040124,6157,0,2040474,6158,0,2040732,6159,0,2040999,6160,0,2041696,6162,0
49ZST_AXt0w,2307,22,0,6,2310,22,6,2314,22,6,2314,22,6,2318,22,6,2319,22,6,2325,22,6
D1siRLqPvV0,110904,315,1710000,0,110930,315,0,110951,316,0,110956,316,0,110959,316,0,110962,316,0,110970,316,0
KpcKGDqBqQs,658312,6153,3410000,83,662579,6188,83,668575,6228,84,670068,6232,84,671415,6238,84,671745,6242,84,672936,6250,83
E-TtL2sbV1k,79418,775,100000,31,79491,776,31,79557,780,31,79577,780,31,79597,780,31,79603,780,31,79639,782,31
BsCHQZesv4c,89433,204,1710000,0,89454,204,0,89467,204,0,89472,204,0,89475,204,0,89477,204,0,89496,204,0
resUvxuPCM4,356,1,52400,0,360,1,0,362,1,0,366,1,0,366,1,0,366,1,0,366,1,0
rHjxTnThKQk,440839,2114,1710000,0,442597,2123,0,444040,2129,0,444487,2129,0,445008,2131,0,445245,2132,0,445789,2135,0
9OTeuH5pKMc,58362,585,297000,55,58367,585,55,58370,585,55,58371,585,55,58372,585,55,58375,585,55,58377,585,55
FDNqoA7adRY,352,4,100000,2,352,4,2,352,4,2,352,4,2,352,4,2,352,4,2,352,4,2
